id	file	line	kind	voice	source	translation
noel9_004.dsf:744	noel9_004.dsf	744	dialogue	vfnoel9_004rri033	「ノエルも、もちろんつけてきてくれたでしょ？　お揃いだよ、３人！」	「诺艾尔也肯定戴过来了吧？三个人是同款哦！」
noel9_004.dsf:748	noel9_004.dsf	748	narration		　身体が震えた。	身体剧烈颤抖起来。
noel9_004.dsf:752	noel9_004.dsf	752	narration		　見せられない。ノエルの襟元の星は、砕けて壊れてしまっているのだ。	不能让她看到。诺艾尔衣领上的星星，已经破碎损坏了。
noel9_004.dsf:756	noel9_004.dsf	756	narration		　そして――理解した。	然后——我明白了。
noel9_004.dsf:760	noel9_004.dsf	760	narration		　ついに、その時がきた。	终于，那一刻降临了。
noel9_004.dsf:764	noel9_004.dsf	764	narration		　理理に、すべてを話さなければいけない時がきたのだ。	到了必须向理理坦白一切的时候了。
noel9_004.dsf:768	noel9_004.dsf	768	narration		　理理の覚悟に、その信頼に、こたえなくてはいけない時が。	到了必须回应理理的觉悟与这份信任的时候了。
noel9_004.dsf:772	noel9_004.dsf	772	narration		　自分も理理を愛する。	自己也爱着理理。
noel9_004.dsf:776	noel9_004.dsf	776	narration		　理理を信じる。	相信着理理。
noel9_004.dsf:780	noel9_004.dsf	780	narration		　その証に、真実を渡さなければいけない。	作为凭证，必须将真相奉上。
noel9_004.dsf:784	noel9_004.dsf	784	narration		　それが、今。	就是现在。
noel9_004.dsf:791	noel9_004.dsf	791	dialogue	vfnoel9_004noe029	「……理理、私」	「……理理，我」
noel9_004.dsf:795	noel9_004.dsf	795	narration		　私。	我。
noel9_004.dsf:799	noel9_004.dsf	799	narration		　人を、殺したの。	杀人了。
noel9_004.dsf:803	noel9_004.dsf	803	narration		　何人も、何人も、仕事のために殺したの。	很多人，很多人，为了工作而杀掉了。
noel9_004.dsf:807	noel9_004.dsf	807	narration		　私にとっては、それが生きることそのものだったの。	对我来说，那就是活着本身啊。
noel9_004.dsf:812	noel9_004.dsf	812	dialogue	vfnoel9_004rri034	「……ん？　なあに？」	「……嗯？什么事呀？」
noel9_004.dsf:817	noel9_004.dsf	817	dialogue	vfnoel9_004noe030	「……私……」	「……我……」
noel9_004.dsf:821	noel9_004.dsf	821	narration		　私はばけものなの。	我是个怪物。
noel9_004.dsf:825	noel9_004.dsf	825	narration		　ばけものの私は、もうすぐ、ひとりぼっちで死ぬの。	身为怪物的我，马上就要孤单一人死去了。
noel9_004.dsf:829	noel9_004.dsf	829	narration		　たったひとりで、血の海に浸かって死ぬの。	独自一人，浸泡在血海之中死去。
noel9_004.dsf:834	noel9_004.dsf	834	dialogue	vfnoel9_004noe031	「私……っ」	「我……っ」
noel9_004.dsf:838	noel9_004.dsf	838	narration		　口を開こうとした。	想要张开嘴。
noel9_004.dsf:842	noel9_004.dsf	842	narration		　声を、絞り出そうとした。	想要挤出声音。
noel9_004.dsf:846	noel9_004.dsf	846	narration		　今が、今こそがそのときだ、と――	就是现在，就是此时此刻了，正这么想着——
noel9_004.dsf:854	noel9_004.dsf	854	dialogue	vfnoel9_004noe032	「……え？」	「……诶？」
noel9_004.dsf:870	noel9_004.dsf	870	narration		　――閃光。	——闪光。
noel9_004.dsf:874	noel9_004.dsf	874	narration		　小規模の、小さな光が、夜空に２つ輝いて落ちた。	规模微小的两道微光，在夜空中闪烁着坠落。
noel9_005.dsf:18	noel9_005.dsf	18	dialogue	vfnoel9_005rri000	「……花火かしら？」	「……是烟花吗？」
noel9_005.dsf:22	noel9_005.dsf	22	narration		　違う。	不对。
noel9_005.dsf:26	noel9_005.dsf	26	narration		　立ち上がった。	站起身来。
noel9_005.dsf:30	noel9_005.dsf	30	narration		　目を見開いた。	睁大了双眼。
noel9_005.dsf:34	noel9_005.dsf	34	narration		　全身を襲ったのは、震え。寒気。	席卷全身的，是颤抖。是寒意。
noel9_005.dsf:38	noel9_005.dsf	38	narration		　繰り返される疑問。	盘旋重复的疑问。
noel9_005.dsf:42	noel9_005.dsf	42	narration		　なぜ？　なぜ、今、ここで？	为什么？为什么偏偏是现在，在这里？
noel9_005.dsf:46	noel9_005.dsf	46	narration		　私はなにも聞いていない。	我什么都没听说过。
noel9_005.dsf:50	noel9_005.dsf	50	narration		　なにも知らない。	什么都不知道。
noel9_005.dsf:54	noel9_005.dsf	54	narration		　それなのに、	可即使如此，
noel9_005.dsf:59	noel9_005.dsf	59	dialogue	vfnoel9_005noe000	「……なぜ、エマノンの作戦行動開始合図が……？」	「……为什么，埃玛农的作战行动开始信号会……？」
noel9_005.dsf:63	noel9_005.dsf	63	narration		　呆然としていた。	愣在原地。
noel9_005.dsf:67	noel9_005.dsf	67	narration		　敵はどこ？	敌人在哪里？
noel9_005.dsf:71	noel9_005.dsf	71	narration		　敵は――誰？	敌人是——谁？
noel9_005.dsf:76	noel9_005.dsf	76	dialogue	vfnoel9_005rri001	「……ノエル？　どうしたの？」	「……诺艾尔？怎么了？」
noel9_005.dsf:81	noel9_005.dsf	81	dialogue	vfnoel9_005noe001	「――掴まって」	「——抓紧我」
noel9_005.dsf:89	noel9_005.dsf	89	dialogue	vfnoel9_005rri002	「え？」	「诶？」
noel9_005.dsf:93	noel9_005.dsf	93	narration		　思考を中断。	切断思考。
noel9_005.dsf:97	noel9_005.dsf	97	narration		　とにかく動け。	无论如何，动起来。
noel9_005.dsf:102	noel9_005.dsf	102	dialogue	vfnoel9_005rri003	「きゃっ！？」	「呀！？」
noel9_005.dsf:106	noel9_005.dsf	106	narration		　有無を言わさず理理の身体を、きつく抱きかかえた。	容不得辩驳，死死抱住了理理的身体。
noel9_005.dsf:110	noel9_005.dsf	110	narration		　同じ瞬間、頭上からロープが数本、バルコニーへ落ちてくるのが見えた。	同一瞬间，目睹数根绳索从头顶向着阳台垂落而下。
noel9_005.dsf:115	noel9_005.dsf	115	dialogue	vfnoel9_005noe002	「……行くよ！」	「……要跳了！」
noel9_005.dsf:119	noel9_005.dsf	119	narration		　理理を抱えたまま一気に飛ぶ。	抱着理理一跃而起。
noel9_005.dsf:134	noel9_005.dsf	134	dialogue	vfnoel9_005rri004	「きゃあーっ！」	「呀——！」
noel9_005.dsf:142	noel9_005.dsf	142	narration		　自分の肘でガラスをぶち破り、ホールの中へ。一瞬遅れてロープから滑り降りてきたのは黒尽くめの男たち――エマノン。	用自己的手肘砸碎玻璃，冲进大厅。慢了一瞬沿着绳索滑降而下的，是一群一身黑衣的男人——埃玛农。
noel9_005.dsf:147	noel9_005.dsf	147	dialogue	vfnoel9_005rri005	「うあっ！」	「呜哇！」
noel9_005.dsf:151	noel9_005.dsf	151	narration		　ガラスの破片ごとホールに転がり込む。	连同玻璃碎片一同滚进大厅。
noel9_005.dsf:155	noel9_005.dsf	155	narration		　その音に気がついたのは近くにいた数人、	注意到这声音的是在附近的几个人，
noel9_005.dsf:160	noel9_005.dsf	160	dialogue	vfnoel9_005joa000	「きゃあっ！？」	「呀！？」
noel9_005.dsf:165	noel9_005.dsf	165	dialogue	vfnoel9_005job000	「天崎さん！？　吉川さん、どうしたの！？」	「天崎同学！？吉川同学，怎么了！？」
noel9_005.dsf:170	noel9_005.dsf	170	dialogue	vfnoel9_005noe003	「走れーっ！　全員走れ、壁際から離れろ！」	「快跑——！所有人快跑，离开墙边！」
noel9_005.dsf:175	noel9_005.dsf	175	dialogue	vfnoel9_005rri006	「え！？　え！？」	「诶！？诶！？」
noel9_005.dsf:179	noel9_005.dsf	179	narration		　立ち上がることもできない理理の腕を引っ掴み、ホールへと走り込む。しかし誰もが困惑した表情で動くことができない。ホールの喧騒はノエルの声を阻む。	抓起连站都站不起来的理理的手臂，向大厅深处奔去。然而所有人都是一副困惑的表情，无法动弹。大厅的喧嚣掩盖了诺艾尔的声音。
noel9_005.dsf:187	noel9_005.dsf	187	narration		　その背後、割れたガラスの向うから。	在那身后，碎裂玻璃的另一侧。
noel9_005.dsf:194	noel9_005.dsf	194	narration		　その頭上。吹き抜けのホールの天窓から。	在那头顶。挑高大厅的天窗上。
noel9_005.dsf:201	noel9_005.dsf	201	narration		　その向かい。大きなアーチの窓から。	在那对面。巨大拱形窗外。
noel9_005.dsf:208	noel9_005.dsf	208	narration		　ドーム型をしたホールの、全周囲の開口部から。	穹顶状大厅的、全方向四周的开口处。
noel9_005.dsf:213	noel9_005.dsf	213	dialogue	vfnoel9_005joa001	「きゃああああっ！」	「呀啊啊啊啊！」
noel9_005.dsf:218	noel9_005.dsf	218	dialogue	vfnoel9_005job001	「なに、なんなの！？」	「什么，到底怎么了！？」
noel9_005.dsf:222	noel9_005.dsf	222	narration		　煌きながら頭上に降り注ぐ、凄まじい量のガラスの欠片、	熠熠生辉地倾泻在头顶、数量惊人的玻璃碎片，
noel9_005.dsf:226	noel9_005.dsf	226	narration		　一斉にガラスをぶち破り、垂らされたロープから滑り落ちて来る影――黒尽くめの人間。	齐刷刷砸碎玻璃，顺着垂下的绳索滑降而下的黑影——一身黑衣的人影。
noel9_005.dsf:230	noel9_005.dsf	230	narration		　光る破片とともにエマノンの男達がなだれ込んできたのだ。声も立てずに続々と、土足で聖域に踏み込んでくる。	埃玛农的男人随着闪光的碎片蜂拥而入。不出半点声音地接连不断，穿着鞋践踏进这片圣域。
noel9_005.dsf:234	noel9_005.dsf	234	narration		　いや、エマノンの者だけではない。見覚えのない服装をした連中も混じっている。	不，不只是埃玛农的人。其中还混杂着身穿没见过的服装的家伙。
noel9_005.dsf:238	noel9_005.dsf	238	narration		　その手にはマシンガン。	他们手上握着冲锋枪。
noel9_005.dsf:242	noel9_005.dsf	242	narration		　数、およそ三十。	人数，大约三十。
noel9_005.dsf:247	noel9_005.dsf	247	dialogue	vmnoel9_005soa000	「娘を探せ！」	「搜那个丫头！」
noel9_005.dsf:252	noel9_005.dsf	252	dialogue	vmnoel9_005sob000	「殺すなよ！」	「别杀死她！」
noel9_005.dsf:256	noel9_005.dsf	256	narration		　散り散りに走り出した少女達の悲鳴、男たちの怒号が混じる。	四散奔逃的少女们的尖叫与男人们的怒吼交织在一起。
noel9_005.dsf:261	noel9_005.dsf	261	dialogue	vfnoel9_005noe004	「あいつら……あいつらっ！　裏切った！」	「那些家伙……那些家伙！居然背叛了！」
noel9_005.dsf:265	noel9_005.dsf	265	narration		　男たちから逃れて走り、少女達は自然、中央部になだれ込んだ。	少女们为了逃离男人们而奔跑，自然而然地蜂拥向中央区域。
noel9_005.dsf:269	noel9_005.dsf	269	narration		　理理の手を引き、なんとか少女の群れの中へと走りこみながら、ノエルは叫ばずにはいられない。	拽着理理的手，好不容易冲进少女的人群中，诺艾尔忍不住大喊出来。
noel9_005.dsf:274	noel9_005.dsf	274	dialogue	vfnoel9_005noe005	「許さない――っ！」	「绝不原谅——！」
noel9_005.dsf:281	noel9_005.dsf	281	narration		　天井へ向けてマシンガンの威嚇連射、少女達の絶叫が響く。	朝着天花板威慑性地一连串扫射，响起了少女们的绝望尖叫。
noel9_005.dsf:286	noel9_005.dsf	286	dialogue	vmnoel9_005soa001	「全員床にそのまま伏せろ！」	「所有人就那样趴在地上！」
noel9_005.dsf:291	noel9_005.dsf	291	dialogue	vmnoel9_005sob001	「我らの目的は、天崎理理、ただ一人！　差し出せば危害は加えない！」	「我们的目标只有天崎理理一个人！交出来就不会伤害你们！」
noel9_005.dsf:295	noel9_005.dsf	295	narration		　全員がなす術もなく床に伏せようとし、しかしただ一人、貴子が叫ぶ。	所有人都束手无策地准备趴倒在地，然而唯独贵子一人高声喝道。
noel9_005.dsf:300	noel9_005.dsf	300	dialogue	vfnoel9_005tkk000	「ここにそんな名の者はいない！　無礼者ども、下がれ！」	「这里没有叫那种名字的人！无礼之徒，退下！」
noel9_005.dsf:304	noel9_005.dsf	304	narration		　凛、とその声が響いた。	凛然的喝声响彻开来。
noel9_005.dsf:308	noel9_005.dsf	308	narration		　そして、それに呼応するように、	接着，仿佛在呼应那道声音一般，
noel9_005.dsf:313	noel9_005.dsf	313	dialogue	vfnoel9_005joa002	「そうよ！　そんな子はいませんわ！」	「没错！这里没有那样的孩子！」
noel9_005.dsf:318	noel9_005.dsf	318	dialogue	vfnoel9_005job002	「いません！　帰れ！」	「没有！滚出去！」
noel9_005.dsf:322	noel9_005.dsf	322	narration		　そこここから上がる少女達の悲鳴にも似た叫び。	从四下里响起的、近乎悲鸣般的少女们的呐喊。
noel9_005.dsf:326	noel9_005.dsf	326	narration		　そうしながら理理の周囲の少女達は、スクラムを組むようにして理理を隠そうとしている。	与此同时，理理身旁的少女们宛如手挽着手搭起人墙一般，试图将理理藏起来。
noel9_005.dsf:330	noel9_005.dsf	330	narration		　――だが、長くは持つまい。	——但是，撑不了多久的。
